,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
1129,oscars,Track time,150,Text length,7500,Duration,125,5,92,26,158,0.09900239539136087,-0.00038067679356157706,11.422544846457892,0.2624235513760893,0.09422085680975838,10.324363659104053
1130,oscars,Track time,150,Text length,7500,Duration,150,4,92,26,158,0.09937238388078017,0.0008444550176413763,11.515447113273204,0.26787701833206057,0.10354684314098406,10.386899812817921
1131,oscars,Track time,150,Text length,10000,Duration,0,527,51,26,158,0.1277581967816299,0.03955805045867294,8.796725094846083,0.3520565331002212,0.22939164301947945,7.723920345724518
1132,oscars,Track time,150,Text length,10000,Duration,5,166,51,26,158,0.1294318645096656,0.04107857728724596,8.742654216792147,0.3773976239726289,0.2655890323021839,7.576283611324348
1133,oscars,Track time,150,Text length,10000,Duration,10,92,51,26,158,0.12838002155226733,0.041395821339748055,8.45543345543345,0.3525437035935495,0.23099285119589272,7.362109303856872
1134,oscars,Track time,150,Text length,10000,Duration,15,61,51,26,158,0.13262328230112327,0.04373364344155425,8.78765761191504,0.33428528449738226,0.2026562967395129,7.743606075817934
1135,oscars,Track time,150,Text length,10000,Duration,20,52,51,26,158,0.1339874618660127,0.04717921728966435,8.572677322677318,0.321231059265768,0.18559057348417685,7.630395494473162
1136,oscars,Track time,150,Text length,10000,Duration,25,38,51,26,158,0.1119411179409726,0.02105202031855281,8.297952047952041,0.2974180259374932,0.14907343311569207,7.383824374115633
1137,oscars,Track time,150,Text length,10000,Duration,30,22,51,26,158,0.11423060334731146,0.022378657603244503,9.705368161250515,0.2954420272108527,0.14556963552469573,8.64508400202289
1138,oscars,Track time,150,Text length,10000,Duration,40,16,51,26,158,0.11498039084731128,0.02447110093401648,9.554538598656245,0.29728254584448255,0.14991163378791314,8.496059010051008
1139,oscars,Track time,150,Text length,10000,Duration,50,15,51,26,158,0.11581542092053047,0.025661688893514136,9.47912381735911,0.3007159588727699,0.15455640786647917,8.419912046411184
1140,oscars,Track time,150,Text length,10000,Duration,75,9,51,26,158,0.11649716696200421,0.02735301216047801,9.338006764477353,0.30791561087520875,0.16411064255419883,8.267618119131535
1141,oscars,Track time,150,Text length,10000,Duration,100,6,51,26,158,0.11737289207573404,0.028583749401546326,9.262591983180219,0.3094242279778438,0.16688455942474384,8.19147115549171
